type,id,x,y,z,value
SENSE,273,1049.2211729997139,781.8214403996606,1.0,1165
SENSE,274,1049.2211729997139,846.9732270996981,1.0,1736
SENSE,275,1049.2211729997139,912.1250137997356,1.0,565
SENSE,276,1049.2211729997139,977.2768004997731,1.0,1134
SENSE,277,1049.2211729997139,1042.4285871998106,1.0,2
SENSE,278,1104.4433400000314,65.1517867000375,1.0,373
SENSE,279,1104.4433400000314,130.303573400075,1.0,283
SENSE,280,1104.4433400000314,195.4553601001125,1.0,814
SENSE,281,1104.4433400000314,260.60714680015,1.0,349
SENSE,282,1104.4433400000314,325.75893350018754,1.0,805
SENSE,283,1104.4433400000314,390.910720200225,1.0,861
SENSE,284,1104.4433400000314,456.0625069002625,1.0,401
SENSE,285,1104.4433400000314,521.2142936003,1.0,309
SENSE,286,1104.4433400000314,586.366080299548,1.0,250
SENSE,287,1104.4433400000314,651.5178670003751,1.0,408
SENSE,288,1104.4433400000314,716.669653699623,1.0,1546
SENSE,289,1104.4433400000314,781.8214403996606,1.0,571
SENSE,290,1104.4433400000314,846.9732270996981,1.0,722
SENSE,291,1104.4433400000314,912.1250137997356,1.0,1319
SENSE,292,1104.4433400000314,977.2768004997731,1.0,377
SENSE,293,1104.4433400000314,1042.4285871998106,1.0,52
SENSE,294,1159.6655070003487,65.1517867000375,1.0,99
SENSE,295,1159.6655070003487,130.303573400075,1.0,248
SENSE,296,1159.6655070003487,195.4553601001125,1.0,243
SENSE,297,1159.6655070003487,260.60714680015,1.0,310
SENSE,298,1159.6655070003487,325.75893350018754,1.0,212
SENSE,299,1159.6655070003487,390.910720200225,1.0,943
SENSE,300,1159.6655070003487,456.0625069002625,1.0,452
SENSE,301,1159.6655070003487,521.2142936003,1.0,312
SENSE,302,1159.6655070003487,586.366080299548,1.0,833
SENSE,303,1159.6655070003487,651.5178670003751,1.0,847
SENSE,304,1159.6655070003487,716.669653699623,1.0,1180
SENSE,305,1159.6655070003487,781.8214403996606,1.0,763
SENSE,306,1159.6655070003487,846.9732270996981,1.0,1186
SENSE,307,1159.6655070003487,912.1250137997356,1.0,2750
SENSE,308,1159.6655070003487,977.2768004997731,1.0,615
SENSE,309,1159.6655070003487,1042.4285871998106,1.0,20
SENSE,310,1214.8876739998766,65.1517867000375,1.0,405
SENSE,311,1214.8876739998766,130.303573400075,1.0,614
SENSE,312,1214.8876739998766,195.4553601001125,1.0,424
SENSE,313,1214.8876739998766,260.60714680015,1.0,842
SENSE,314,1214.8876739998766,325.75893350018754,1.0,1351
SENSE,315,1214.8876739998766,390.910720200225,1.0,621
SENSE,316,1214.8876739998766,456.0625069002625,1.0,75
SENSE,317,1214.8876739998766,521.2142936003,1.0,328
SENSE,318,1214.8876739998766,586.366080299548,1.0,1961
SENSE,319,1214.8876739998766,651.5178670003751,1.0,1846
SENSE,320,1214.8876739998766,716.669653699623,1.0,1103
SENSE,321,1214.8876739998766,781.8214403996606,1.0,411
SENSE,322,1214.8876739998766,846.9732270996981,1.0,508
SENSE,323,1214.8876739998766,912.1250137997356,1.0,3097
SENSE,324,1214.8876739998766,977.2768004997731,1.0,696
SENSE,325,1214.8876739998766,1042.4285871998106,1.0,57
SENSE,326,1270.109841000194,65.1517867000375,1.0,2
SENSE,327,1270.109841000194,130.303573400075,1.0,16
SENSE,328,1270.109841000194,195.4553601001125,1.0,168
SENSE,329,1270.109841000194,260.60714680015,1.0,1613
SENSE,330,1270.109841000194,325.75893350018754,1.0,44
SENSE,331,1270.109841000194,390.910720200225,1.0,276
SENSE,332,1270.109841000194,456.0625069002625,1.0,84
SENSE,333,1270.109841000194,521.2142936003,1.0,41
SENSE,334,1270.109841000194,586.366080299548,1.0,40
SENSE,335,1270.109841000194,651.5178670003751,1.0,89
SENSE,336,1270.109841000194,716.669653699623,1.0,732
SENSE,337,1270.109841000194,781.8214403996606,1.0,1741
SENSE,338,1270.109841000194,846.9732270996981,1.0,1572
SENSE,339,1270.109841000194,912.1250137997356,1.0,3858
SENSE,340,1270.109841000194,977.2768004997731,1.0,1766
SENSE,341,1270.109841000194,1042.4285871998106,1.0,125
SENSE,342,1325.3320079997218,716.669653699623,1.0,72
SENSE,343,1325.3320079997218,781.8214403996606,1.0,1348
SENSE,344,1325.3320079997218,846.9732270996981,1.0,1846
SENSE,345,1325.3320079997218,912.1250137997356,1.0,1693
SENSE,346,1325.3320079997218,977.2768004997731,1.0,4110
SENSE,347,1325.3320079997218,1042.4285871998106,1.0,117
SENSE,348,1325.3320079997218,1107.5803738998482,1.0,1
SENSE,349,1380.554175000039,781.8214403996606,1.0,933
SENSE,350,1380.554175000039,846.9732270996981,1.0,470
SENSE,351,1380.554175000039,912.1250137997356,1.0,832
SENSE,352,1380.554175000039,977.2768004997731,1.0,2317
SENSE,353,1380.554175000039,1042.4285871998106,1.0,238
SENSE,354,1380.554175000039,1107.5803738998482,1.0,713
SENSE,355,1380.554175000039,1172.7321605998857,1.0,5
SENSE,356,1380.554175000039,1237.8839472999232,1.0,54
SENSE,357,1380.554175000039,1303.0357339999607,1.0,122
SENSE,358,1380.554175000039,1368.187520699998,1.0,978
SENSE,359,1380.554175000039,1433.3393074000355,1.0,51
SENSE,360,1380.554175000039,1498.491094100073,1.0,43
SENSE,361,1435.7763419999617,716.669653699623,1.0,116
SENSE,362,1435.7763419999617,781.8214403996606,1.0,1389
SENSE,363,1435.7763419999617,846.9732270996981,1.0,800
SENSE,364,1435.7763419999617,912.1250137997356,1.0,29
SENSE,365,1435.7763419999617,977.2768004997731,1.0,4056
SENSE,366,1435.7763419999617,1042.4285871998106,1.0,416
SENSE,367,1435.7763419999617,1107.5803738998482,1.0,932
SENSE,368,1435.7763419999617,1172.7321605998857,1.0,621
SENSE,369,1435.7763419999617,1237.8839472999232,1.0,87
SENSE,370,1435.7763419999617,1303.0357339999607,1.0,160
SENSE,371,1435.7763419999617,1368.187520699998,1.0,475
SENSE,372,1435.7763419999617,1433.3393074000355,1.0,456
SENSE,373,1435.7763419999617,1498.491094100073,1.0,285
SENSE,374,1435.7763419999617,1563.6428808001106,1.0,3
SENSE,375,1490.9985089998845,781.8214403996606,1.0,315
SENSE,376,1490.9985089998845,846.9732270996981,1.0,730
SENSE,377,1490.9985089998845,977.2768004997731,1.0,918
SENSE,378,1490.9985089998845,1042.4285871998106,1.0,4372
SENSE,379,1490.9985089998845,1107.5803738998482,1.0,161
SENSE,380,1490.9985089998845,1172.7321605998857,1.0,1611
SENSE,381,1490.9985089998845,1237.8839472999232,1.0,368
SENSE,382,1490.9985089998845,1303.0357339999607,1.0,395
SENSE,383,1490.9985089998845,1368.187520699998,1.0,559
SENSE,384,1490.9985089998845,1433.3393074000355,1.0,694
SENSE,385,1490.9985089998845,1498.491094100073,1.0,1418
SENSE,386,1490.9985089998845,1563.6428808001106,1.0,1814
SENSE,387,1490.9985089998845,1628.794667500148,1.0,2439
SENSE,388,1490.9985089998845,1693.9464542001856,1.0,2575
SENSE,389,1546.220675999807,781.8214403996606,1.0,224
SENSE,390,1546.220675999807,846.9732270996981,1.0,628
SENSE,391,1546.220675999807,912.1250137997356,1.0,533
SENSE,392,1546.220675999807,977.2768004997731,1.0,1615
SENSE,393,1546.220675999807,1042.4285871998106,1.0,6724
SENSE,394,1546.220675999807,1107.5803738998482,1.0,5770
SENSE,395,1546.220675999807,1172.7321605998857,1.0,3822
SENSE,396,1546.220675999807,1237.8839472999232,1.0,1411
SENSE,397,1546.220675999807,1303.0357339999607,1.0,1592
