type,id,x,y,z,value
SENSE,218,883.5546720003408,260.60714680015,1.0,977
SENSE,219,883.5546720003408,325.75893350018754,1.0,1241
SENSE,220,883.5546720003408,390.910720200225,1.0,1299
SENSE,221,883.5546720003408,456.0625069002625,1.0,3580
SENSE,222,883.5546720003408,521.2142936003,1.0,835
SENSE,223,883.5546720003408,586.366080299548,1.0,741
SENSE,224,883.5546720003408,651.5178670003751,1.0,1753
SENSE,225,883.5546720003408,716.669653699623,1.0,3273
SENSE,226,883.5546720003408,781.8214403996606,1.0,8795
SENSE,227,883.5546720003408,846.9732270996981,1.0,3866
SENSE,228,883.5546720003408,912.1250137997356,1.0,546
SENSE,229,883.5546720003408,977.2768004997731,1.0,76
SENSE,230,883.5546720003408,1042.4285871998106,1.0,481
SENSE,231,883.5546720003408,1107.5803738998482,1.0,1149
SENSE,232,883.5546720003408,1172.7321605998857,1.0,1612
SENSE,233,883.5546720003408,1237.8839472999232,1.0,163
SENSE,234,883.5546720003408,1303.0357339999607,1.0,225
SENSE,235,883.5546720003408,1368.187520699998,1.0,717
SENSE,236,883.5546720003408,1433.3393074000355,1.0,343
SENSE,237,883.5546720003408,1498.491094100073,1.0,144
SENSE,238,938.7768389998687,521.2142936003,1.0,7
SENSE,239,938.7768389998687,586.366080299548,1.0,1107
SENSE,240,938.7768389998687,651.5178670003751,1.0,3655
SENSE,241,938.7768389998687,716.669653699623,1.0,2364
SENSE,242,938.7768389998687,781.8214403996606,1.0,1350
SENSE,243,938.7768389998687,846.9732270996981,1.0,6040
SENSE,244,938.7768389998687,912.1250137997356,1.0,505
SENSE,245,938.7768389998687,977.2768004997731,1.0,1296
SENSE,246,938.7768389998687,1042.4285871998106,1.0,1285
SENSE,247,938.7768389998687,1107.5803738998482,1.0,290
SENSE,248,938.7768389998687,1172.7321605998857,1.0,215
SENSE,249,938.7768389998687,1237.8839472999232,1.0,20
SENSE,250,938.7768389998687,1303.0357339999607,1.0,158
SENSE,251,938.7768389998687,1368.187520699998,1.0,20
SENSE,252,938.7768389998687,1433.3393074000355,1.0,123
SENSE,253,993.9990060001861,260.60714680015,1.0,27
SENSE,254,993.9990060001861,325.75893350018754,1.0,65
SENSE,255,993.9990060001861,390.910720200225,1.0,15
SENSE,256,993.9990060001861,456.0625069002625,1.0,30
SENSE,257,993.9990060001861,521.2142936003,1.0,310
SENSE,258,993.9990060001861,586.366080299548,1.0,225
SENSE,259,993.9990060001861,651.5178670003751,1.0,3762
SENSE,260,993.9990060001861,716.669653699623,1.0,1754
SENSE,261,993.9990060001861,781.8214403996606,1.0,2036
